-0.37626,0.10549,0.92049,4.9442,0.064461,0.99407,-0.087572,-1.2547,-0.92427,0.026385,-0.38083,0.87608
-0.37469,0.10627,0.92104,4.9721,0.064752,0.99398,-0.088348,-1.2564,-0.92489,0.026537,-0.37931,0.86393
-0.37405,0.10682,0.92124,4.998,0.066411,0.99388,-0.088284,-1.2578,-0.92503,0.028158,-0.37885,0.84905
-0.37567,0.10751,0.9205,5.0242,0.066271,0.99382,-0.089031,-1.2595,-0.92438,0.027556,-0.38047,0.8369
-0.38073,0.10842,0.91831,5.0488,0.06889,0.99367,-0.088757,-1.2609,-0.92212,0.02947,-0.38579,0.81869
-0.38649,0.10794,0.91595,5.0748,0.068684,0.99374,-0.088128,-1.2618,-0.91973,0.02885,-0.39149,0.80447
-0.3953,0.1087,0.9121,5.0982,0.07147,0.9936,-0.087437,-1.2632,-0.91577,0.030624,-0.40054,0.785
-0.40455,0.10767,0.90815,5.1213,0.071474,0.99373,-0.085977,-1.2638,-0.91172,0.030128,-0.40971,0.76875
-0.41654,0.10714,0.90278,5.1431,0.072055,0.9938,-0.084697,-1.2646,-0.90626,0.02977,-0.42168,0.75114
-0.4305,0.10735,0.89619,5.1619,0.073453,0.99378,-0.083751,-1.2655,-0.8996,0.029773,-0.4357,0.73268
-0.44169,0.10727,0.89073,5.183,0.073696,0.99381,-0.083145,-1.2664,-0.89413,0.028919,-0.44686,0.71739
-0.45435,0.10744,0.88432,5.2054,0.07514,0.99379,-0.082128,-1.2672,-0.88765,0.029133,-0.4596,0.69779
-0.46918,0.10775,0.8765,5.2309,0.074498,0.99382,-0.082289,-1.2686,-0.87995,0.026689,-0.47431,0.67882
-0.48982,0.10803,0.86511,5.2574,0.076201,0.9938,-0.080956,-1.2695,-0.86849,0.026268,-0.49501,0.65172
-0.51205,0.10846,0.85208,5.2862,0.076778,0.9938,-0.080356,-1.2707,-0.85552,0.024275,-0.51721,0.62332
-0.53441,0.10879,0.83819,5.3152,0.077786,0.9938,-0.07939,-1.2718,-0.84164,0.022773,-0.53956,0.59283
-0.55657,0.10978,0.82351,5.343,0.078275,0.99375,-0.079575,-1.2734,-0.8271,0.020171,-0.56169,0.56182
-0.57748,0.1103,0.80892,5.3709,0.078143,0.99375,-0.079721,-1.2749,-0.81265,0.017173,-0.58249,0.53239
-0.59689,0.11172,0.7945,5.3958,0.080503,0.9936,-0.079238,-1.2762,-0.79827,0.016663,-0.60207,0.49863
-0.61106,0.11093,0.78377,5.4243,0.07922,0.99373,-0.078886,-1.2772,-0.78761,0.013887,-0.61602,0.4713
-0.6257,0.11128,0.77208,5.4513,0.081151,0.99369,-0.077455,-1.2781,-0.77583,0.014192,-0.63078,0.43833
-0.63986,0.11182,0.76031,5.4777,0.081711,0.99365,-0.077374,-1.2796,-0.76413,0.012617,-0.64494,0.40707
